StartTime,EndTime,FilteredVolume,FilteredDuration,FilteredFlowRate,OriginalVolume,OriginalDuration,OriginalFlowRate,RMS,Number_of_peaks,Peak_Value,Mode_Value,Label
7/26/20 17:58:31,7/26/20 17:58:43,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/26/20 17:59:35,7/26/20 17:59:47,0.166476,0.2,0.83238,0.166476,0.2,0.83238,0.058858154,0,0.083238,0.041619,faucet
7/26/20 18:00:19,7/26/20 18:00:47,0.332952,0.466666667,0.713468571,0.457809,0.466666667,0.981019286,0.049744219,0,0.083238,0.041619,faucet
7/26/20 18:01:51,7/26/20 18:02:3,0.166476,0.2,0.83238,0.166476,0.2,0.83238,0.058858154,0,0.083238,0.041619,faucet
7/26/20 18:02:7,7/26/20 18:02:23,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/26/20 18:03:7,7/26/20 18:03:23,0.208095,0.266666667,0.78035625,0.249714,0.266666667,0.9364275,0.055056762,0,0.083238,0.041619,faucet
7/26/20 18:03:31,7/26/20 18:04:3,0.332952,0.533333333,0.624285,0.499428,0.533333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/26/20 18:04:27,7/26/20 18:04:39,0.166476,0.2,0.83238,0.291333,0.2,1.456665,0.058858154,0,0.083238,0.041619,faucet
7/26/20 18:04:55,7/26/20 18:05:15,0.208095,0.333333333,0.624285,0.291333,0.333333333,0.873999,0.041619,0,0.041619,0.041619,faucet
7/26/20 18:09:19,7/26/20 18:09:43,0.249714,0.4,0.624285,0.374571,0.4,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/26/20 18:10:27,7/26/20 18:10:39,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/26/20 18:12:19,7/26/20 18:13:31,3.246282,1.2,2.705235,3.662472,1.2,3.05206,0.18560809,2,0.208095,0.208095,toilet
7/26/20 18:40:15,7/26/20 18:40:27,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/26/20 18:47:23,7/26/20 18:48:19,1.872855,0.933333333,2.006630357,2.164188,0.933333333,2.318772857,0.139372615,3,0.166476,0.166476,toilet
7/26/20 19:06:59,7/26/20 19:07:51,1.789617,0.866666667,2.064942692,2.08095,0.866666667,2.401096154,0.142779442,2,0.166476,0.166476,toilet
7/26/20 19:10:55,7/26/20 19:11:55,1.831236,1,1.831236,2.164188,1,2.164188,0.128951755,4,0.166476,0.124857,toilet
7/26/20 19:32:39,7/26/20 19:33:7,0.291333,0.466666667,0.624285,0.374571,0.466666667,0.802652143,0.041619,0,0.041619,0.041619,faucet
7/26/20 19:38:51,7/26/20 19:39:43,0.582666,0.866666667,0.672306923,0.915618,0.866666667,1.056482308,0.046172135,0,0.083238,0.041619,faucet
7/26/20 19:43:59,7/26/20 19:44:11,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/26/20 19:45:55,7/26/20 19:46:27,0.332952,0.533333333,0.624285,0.541047,0.533333333,1.014463125,0.041619,0,0.041619,0.041619,faucet
7/26/20 20:06:47,7/26/20 20:07:35,0.499428,0.8,0.624285,0.873999,0.8,1.09249875,0.041619,0,0.041619,0.041619,faucet
7/26/20 20:15:35,7/26/20 20:16:47,3.204663,1.2,2.6705525,3.620853,1.2,3.0173775,0.182206949,2,0.208095,0.208095,toilet
7/26/20 21:22:47,7/26/20 21:23:23,0.374571,0.6,0.624285,0.582666,0.6,0.97111,0.041619,0,0.041619,0.041619,faucet
7/26/20 21:33:31,7/26/20 21:33:43,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/26/20 21:56:55,7/26/20 21:57:23,0.291333,0.466666667,0.624285,0.332952,0.466666667,0.713468571,0.041619,0,0.041619,0.041619,faucet
7/26/20 21:58:7,7/26/20 21:58:47,2.788473,0.666666667,4.1827095,3.121425,0.666666667,4.6821375,0.322647925,0,0.499428,0.457809,toilet
7/26/20 22:00:15,7/26/20 22:00:43,2.122569,0.466666667,4.548362143,2.455521,0.466666667,5.261830714,0.322762945,1,0.41619,0.374571,toilet
7/26/20 22:07:59,7/26/20 22:08:55,1.956093,0.933333333,2.095813929,2.122569,0.933333333,2.274181071,0.145454003,1,0.166476,0.166476,toilet
7/26/20 23:03:27,7/26/20 23:04:39,2.788473,1.2,2.3237275,3.537615,1.2,2.9480125,0.157872058,1,0.166476,0.166476,toilet
7/26/20 23:04:55,7/26/20 23:05:47,0.541047,0.866666667,0.624285,0.790761,0.866666667,0.912416538,0.041619,0,0.041619,0.041619,faucet
7/26/20 23:11:43,7/26/20 23:11:55,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/26/20 23:14:43,7/26/20 23:15:59,3.038187,1.266666667,2.398568684,3.579234,1.266666667,2.825711053,0.165652536,3,0.208095,0.166476,toilet
7/27/20 0:56:55,7/27/20 0:57:55,1.872855,1,1.872855,2.164188,1,2.164188,0.134646738,2,0.166476,0.166476,toilet
7/27/20 3:44:59,7/27/20 4:44:23,37.124148,59.46666667,0.624285,66.964971,59.46666667,0.624285,0.049855629,18,0.041619,0.041619,irrigation
7/27/20 3:44:59,7/27/20 3:45:31,1.331808,0.6,2.21968,2.08095,0.6,2.49714,0.049855629,4,0.541047,0.541047,hose
7/27/20 3:52:15,7/27/20 3:53:39,0.915618,1.466666667,0.624285,1.24857,1.466666667,0.624285,0.049855629,4,0.041619,0.041619,faucet
7/27/20 7:15:35,7/27/20 7:24:59,11.611701,9.4,1.23528734,15.648744,9.4,1.66476,0.082571196,2,0.083238,0.083238,shower
7/27/20 7:25:59,7/27/20 7:27:19,2.830092,1.333333333,2.122569,3.454377,1.333333333,2.59078275,0.147732795,3,0.166476,0.166476,toilet
7/27/20 7:56:7,7/27/20 7:58:23,1.415046,2.266666667,0.624285,2.247426,2.266666667,0.991511471,0.041619,0,0.041619,0.041619,faucet
7/27/20 8:58:51,7/27/20 8:59:11,0.208095,0.333333333,0.624285,0.291333,0.333333333,0.873999,0.041619,0,0.041619,0.041619,faucet
7/27/20 9:11:47,7/27/20 9:13:3,3.412758,1.266666667,2.694282632,3.787329,1.266666667,2.989996579,0.188074841,4,0.249714,0.166476,toilet
7/27/20 9:29:39,7/27/20 9:30:51,3.121425,1.2,2.6011875,3.579234,1.2,2.982695,0.176301761,2,0.208095,0.166476,toilet
7/27/20 9:37:35,7/27/20 9:41:59,11.528463,4.4,2.620105227,13.359699,4.4,3.036295227,0.17679727,3,0.249714,0.166476,clothwasher
7/27/20 9:42:39,7/27/20 9:50:35,23.431497,8,2.928937125,25.429209,8,3.038187,0.25098247,15,0.208095,0.208095,hose
7/27/20 9:42:47,7/27/20 9:45:39,4.369995,2.933333333,1.489771023,4.952661,2.933333333,1.674218864,0.25098247,11,0.41619,0.41619,toilet
7/27/20 9:44:35,7/27/20 9:44:39,0.083238,0.133333333,0.624285,0.166476,0.133333333,0.624285,0.25098247,11,0.041619,0.041619,faucet
7/27/20 9:53:31,7/27/20 9:53:55,0.665904,0.4,1.66476,0.915618,0.4,2.289045,0.117716309,1,0.166476,0.124857,toilet
7/27/20 9:54:51,7/27/20 9:55:7,0.332952,0.266666667,1.24857,0.457809,0.266666667,1.71678375,0.088287231,0,0.124857,0.083238,faucet
7/27/20 10:12:47,7/27/20 10:14:3,2.830092,1.266666667,2.234283158,3.495996,1.266666667,2.759996842,0.153364447,1,0.166476,0.166476,toilet
7/27/20 10:28:19,7/27/20 10:32:35,10.654464,4.333333333,2.458722462,11.903034,4.333333333,2.468326846,0.210893469,17,0.166476,0.166476,clothwasher
7/27/20 10:28:23,7/27/20 10:28:31,0.166476,0.2,0.83238,0.374571,0.2,1.872855,0.210893469,6,0.041619,0.041619,faucet
7/27/20 10:29:15,7/27/20 10:30:39,1.956093,1.466666667,1.333699773,2.164188,1.466666667,1.390452955,0.210893469,6,0.124857,0.124857,toilet
7/27/20 10:29:27,7/27/20 10:29:55,0.332952,0.533333333,0.624285,0.457809,0.533333333,0.624285,0.210893469,6,0.041619,0.041619,faucet
7/27/20 10:39:11,7/27/20 10:40:11,1.789617,1,1.789617,2.164188,1,2.164188,0.128503226,3,0.166476,0.166476,toilet
7/27/20 10:40:39,7/27/20 10:41:19,1.165332,0.666666667,1.747998,1.456665,0.666666667,2.1849975,0.126236677,3,0.166476,0.166476,toilet
7/27/20 10:44:15,7/27/20 10:44:39,0.707523,0.4,1.7688075,0.915618,0.4,2.289045,0.12600778,1,0.166476,0.124857,toilet
7/27/20 10:45:35,7/27/20 10:45:51,0.291333,0.266666667,1.09249875,0.499428,0.266666667,1.872855,0.080594847,1,0.124857,0.041619,faucet
7/27/20 10:49:47,7/27/20 10:50:23,0.41619,0.6,0.69365,0.665904,0.6,1.10984,0.048057482,0,0.083238,0.041619,faucet
7/27/20 11:08:15,7/27/20 11:08:47,0.332952,0.533333333,0.624285,0.499428,0.533333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/27/20 11:08:51,7/27/20 11:09:27,0.374571,0.6,0.624285,0.541047,0.6,0.901745,0.041619,0,0.041619,0.041619,faucet
7/27/20 11:22:23,7/27/20 11:23:23,1.831236,1,1.831236,2.164188,1,2.164188,0.131610834,3,0.166476,0.166476,toilet
7/27/20 11:25:27,7/27/20 11:27:3,3.620853,1.6,2.263033125,4.078662,1.6,2.54916375,0.164951662,2,0.208095,0.208095,toilet
7/27/20 11:40:11,7/27/20 11:40:31,0.208095,0.333333333,0.624285,0.332952,0.333333333,0.998856,0.041619,0,0.041619,0.041619,faucet
7/27/20 11:45:35,7/27/20 11:47:3,0.915618,1.466666667,0.624285,1.623141,1.466666667,1.106687045,0.041619,0,0.041619,0.041619,faucet
7/27/20 11:47:19,7/27/20 11:47:35,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/27/20 11:47:59,7/27/20 11:48:7,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/27/20 11:58:59,7/27/20 11:59:15,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/27/20 12:18:19,7/27/20 12:18:39,0.332952,0.333333333,0.998856,0.499428,0.333333333,1.498284,0.069641907,1,0.083238,0.083238,faucet
7/27/20 12:40:51,7/27/20 12:46:11,13.401318,5.4,2.481725556,14.733126,5.4,2.481725556,0.188919723,13,0.166476,0.166476,clothwasher
7/27/20 12:40:55,7/27/20 12:41:15,0.291333,0.4,0.7283325,0.541047,0.4,1.1445225,0.188919723,7,0.083238,0.083238,faucet
7/27/20 12:43:51,7/27/20 12:44:27,0.582666,0.666666667,0.873999,0.83238,0.666666667,1.0612845,0.188919723,7,0.083238,0.083238,faucet
7/27/20 12:45:3,7/27/20 12:46:7,0.83238,1.133333333,0.734452941,0.998856,1.133333333,0.881343529,0.188919723,7,0.124857,0.124857,toilet
7/27/20 12:53:11,7/27/20 12:53:43,1.082094,0.533333333,2.02892625,1.415046,0.533333333,2.65321125,0.141136896,1,0.166476,0.166476,toilet
7/27/20 12:56:43,7/27/20 12:57:11,0.749142,0.466666667,1.605304286,0.957237,0.466666667,2.051222143,0.113434273,1,0.166476,0.124857,toilet
7/27/20 12:58:3,7/27/20 12:58:23,0.41619,0.333333333,1.24857,0.541047,0.333333333,1.623141,0.087300751,1,0.124857,0.083238,faucet
7/27/20 13:00:39,7/27/20 13:00:51,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/27/20 13:08:7,7/27/20 13:09:31,0.915618,1.4,0.654012857,1.581522,1.4,1.129658571,0.044492583,0,0.083238,0.041619,faucet
7/27/20 13:09:59,7/27/20 13:10:43,0.457809,0.733333333,0.624285,0.624285,0.733333333,0.851297727,0.041619,0,0.041619,0.041619,faucet
7/27/20 13:20:43,7/27/20 13:21:43,1.789617,1,1.789617,2.122569,1,2.122569,0.128503226,3,0.166476,0.166476,toilet
7/27/20 13:25:15,7/27/20 13:26:7,1.747998,0.866666667,2.016920769,2.122569,0.866666667,2.449118077,0.139475007,2,0.166476,0.166476,toilet
7/27/20 13:27:27,7/27/20 13:27:55,0.291333,0.466666667,0.624285,0.457809,0.466666667,0.981019286,0.041619,0,0.041619,0.041619,faucet
7/27/20 13:28:51,7/27/20 13:29:3,0.41619,0.2,2.08095,0.707523,0.2,3.537615,0.16297085,0,0.249714,0.041619,hose
7/27/20 13:29:7,7/27/20 13:29:19,0.582666,0.2,2.91333,0.83238,0.2,4.1619,0.20103887,0,0.249714,0.124857,toilet
7/27/20 13:30:43,7/27/20 13:30:55,0.41619,0.2,2.08095,0.624285,0.2,3.121425,0.144172445,0,0.166476,0.166476,toilet
7/27/20 13:32:35,7/27/20 13:33:39,1.789617,1.066666667,1.677765938,2.247426,1.066666667,2.106961875,0.121784476,4,0.166476,0.124857,toilet
7/27/20 13:34:35,7/27/20 13:35:3,0.332952,0.466666667,0.713468571,0.499428,0.466666667,1.070202857,0.049744219,0,0.083238,0.041619,faucet
7/27/20 13:49:55,7/27/20 13:50:7,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 13:50:39,7/27/20 13:50:55,0.166476,0.266666667,0.624285,0.249714,0.266666667,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/27/20 14:07:23,7/27/20 14:07:47,0.249714,0.4,0.624285,0.374571,0.4,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/27/20 14:10:19,7/27/20 14:10:35,0.166476,0.266666667,0.624285,0.249714,0.266666667,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/27/20 14:19:39,7/27/20 14:19:55,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/27/20 14:25:19,7/27/20 14:25:39,0.208095,0.333333333,0.624285,0.208095,0.333333333,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 14:25:55,7/27/20 14:26:51,1.747998,0.933333333,1.872855,2.164188,0.933333333,2.318772857,0.132547578,3,0.166476,0.166476,toilet
7/27/20 14:27:7,7/27/20 14:28:7,1.956093,1,1.956093,2.205807,1,2.205807,0.138034607,3,0.166476,0.166476,toilet
7/27/20 14:28:27,7/27/20 14:28:47,0.291333,0.333333333,0.873999,0.41619,0.333333333,1.24857,0.061730953,1,0.083238,0.041619,faucet
7/27/20 14:29:7,7/27/20 14:30:3,1.831236,0.933333333,1.962038571,2.164188,0.933333333,2.318772857,0.136230156,3,0.166476,0.166476,toilet
7/27/20 14:30:43,7/27/20 14:30:59,0.499428,0.266666667,1.872855,0.707523,0.266666667,2.65321125,0.141136896,0,0.208095,0.041619,faucet
7/27/20 14:31:3,7/27/20 14:31:27,1.956093,0.4,4.8902325,2.372283,0.4,5.9307075,0.341089648,1,0.41619,0.41619,toilet
7/27/20 14:31:43,7/27/20 14:32:11,2.247426,0.466666667,4.815912857,2.705235,0.466666667,5.796932143,0.330714895,1,0.41619,0.332952,toilet
7/27/20 14:32:31,7/27/20 14:33:51,5.243994,1.333333333,3.9329955,5.785041,1.333333333,4.33878075,0.2874424,2,0.541047,0.208095,toilet
7/27/20 14:34:23,7/27/20 14:34:43,0.957237,0.4,2.3930925,1.290189,0.4,3.2254725,0.226686688,4,0.249714,0.249714,toilet
7/27/20 14:34:23,7/27/20 14:35:43,3.121425,1.4,2.229589286,3.287901,1.4,2.318772857,0.226686688,11,0.166476,0.166476,toilet
7/27/20 14:34:55,7/27/20 14:35:11,0.208095,0.333333333,0.624285,0.291333,0.333333333,0.624285,0.226686688,4,0.041619,0.041619,faucet
7/27/20 14:35:59,7/27/20 14:36:23,1.789617,0.4,4.4740425,2.205807,0.4,5.5145175,0.312835381,0,0.41619,0.124857,toilet
7/27/20 14:36:51,7/27/20 14:37:23,0.83238,0.533333333,1.5607125,1.040475,0.533333333,1.950890625,0.108129334,1,0.124857,0.124857,toilet
7/27/20 14:37:59,7/27/20 14:38:27,2.08095,0.466666667,4.459178571,2.580378,0.466666667,5.529381429,0.316179205,0,0.41619,0.374571,toilet
7/27/20 14:38:51,7/27/20 14:40:55,3.704091,2.066666667,1.792302097,4.453233,2.066666667,2.154790161,0.120762209,1,0.124857,0.124857,toilet
7/27/20 14:41:23,7/27/20 14:43:43,4.1619,2.333333333,1.783671429,4.536471,2.333333333,1.944201857,0.120212338,1,0.124857,0.124857,toilet
7/27/20 14:44:15,7/27/20 14:45:15,1.956093,1,1.956093,2.164188,1,2.164188,0.138034607,3,0.166476,0.166476,toilet
7/27/20 14:45:31,7/27/20 14:46:31,1.872855,1,1.872855,2.205807,1,2.205807,0.132048808,4,0.166476,0.166476,toilet
7/27/20 14:46:47,7/27/20 14:47:43,1.831236,0.933333333,1.962038571,2.164188,0.933333333,2.318772857,0.138034607,2,0.166476,0.166476,toilet
7/27/20 14:48:27,7/27/20 14:49:23,1.872855,0.933333333,2.006630357,2.164188,0.933333333,2.318772857,0.139372615,2,0.166476,0.166476,toilet
7/27/20 14:49:47,7/27/20 14:50:43,1.789617,0.933333333,1.917446786,2.164188,0.933333333,2.318772857,0.133013476,3,0.166476,0.124857,toilet
7/27/20 14:51:23,7/27/20 14:51:51,2.039331,0.466666667,4.369995,2.330664,0.466666667,4.99428,0.311050569,0,0.41619,0.374571,toilet
7/27/20 14:52:23,7/27/20 14:52:47,1.789617,0.4,4.4740425,2.289045,0.4,5.7226125,0.320132814,1,0.41619,0.374571,toilet
7/27/20 14:53:11,7/27/20 14:53:43,2.164188,0.533333333,4.0578525,2.455521,0.533333333,4.604101875,0.300118877,1,0.41619,0.41619,toilet
7/27/20 14:54:7,7/27/20 14:54:31,1.872855,0.4,4.6821375,2.330664,0.4,5.82666,0.321931327,1,0.374571,0.374571,toilet
7/27/20 14:55:27,7/27/20 14:55:51,0.291333,0.4,0.7283325,0.332952,0.4,0.83238,0.050972657,0,0.083238,0.041619,faucet
7/27/20 14:58:15,7/27/20 14:58:51,0.374571,0.6,0.624285,0.541047,0.6,0.901745,0.041619,0,0.041619,0.041619,faucet
7/27/20 14:59:27,7/27/20 14:59:43,0.208095,0.266666667,0.78035625,0.249714,0.266666667,0.9364275,0.055056762,0,0.083238,0.041619,faucet
7/27/20 15:01:15,7/27/20 15:02:27,3.038187,1.2,2.5318225,3.704091,1.2,3.0867425,0.173551175,2,0.208095,0.166476,toilet
7/27/20 15:27:27,7/27/20 15:27:39,0.166476,0.2,0.83238,0.249714,0.2,1.24857,0.058858154,0,0.083238,0.041619,faucet
7/27/20 15:29:39,7/27/20 15:37:7,9.322656,7.533333333,1.237520708,12.111129,7.533333333,1.24857,0.135739002,9,0.083238,0.083238,shower
7/27/20 15:29:43,7/27/20 15:29:51,0.124857,0.2,0.624285,0.249714,0.2,1.24857,0.135739002,5,0.041619,0.041619,faucet
7/27/20 15:31:43,7/27/20 15:32:27,2.621997,0.8,3.27749625,2.830092,0.8,3.48559125,0.135739002,5,0.457809,0.457809,toilet
7/27/20 16:26:7,7/27/20 16:26:23,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/27/20 16:50:35,7/27/20 16:50:47,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 17:06:31,7/27/20 17:06:43,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 17:12:27,7/27/20 17:12:39,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 17:26:3,7/27/20 17:32:55,12.777033,6.866666667,1.860732961,14.774745,6.866666667,2.151661893,0.124452276,1,0.166476,0.124857,clothwasher
7/27/20 18:29:15,7/27/20 18:30:31,2.830092,1.266666667,2.234283158,3.412758,1.266666667,2.694282632,0.153364447,1,0.166476,0.166476,toilet
7/27/20 18:37:55,7/27/20 18:39:7,2.830092,1.2,2.35841,3.495996,1.2,2.91333,0.161785591,3,0.208095,0.166476,toilet
7/27/20 19:15:51,7/27/20 19:17:7,2.830092,1.266666667,2.234283158,3.412758,1.266666667,2.694282632,0.153364447,1,0.166476,0.166476,toilet
7/27/20 19:57:27,7/27/20 19:57:55,2.247426,0.466666667,4.815912857,2.705235,0.466666667,5.796932143,0.344638062,1,0.457809,0.41619,toilet
7/27/20 20:00:7,7/27/20 20:00:35,2.455521,0.466666667,5.261830714,2.746854,0.466666667,5.886115714,0.369917763,0,0.499428,0.291333,toilet
7/27/20 20:03:15,7/27/20 20:04:3,1.956093,0.866666667,2.257030385,2.164188,0.866666667,2.401096154,0.176196763,9,0.166476,0.166476,toilet
7/27/20 20:03:27,7/27/20 20:03:39,0.249714,0.266666667,0.9364275,0.332952,0.266666667,1.09249875,0.176196763,4,0.083238,0.083238,faucet
7/27/20 20:50:43,7/27/20 20:51:23,0.41619,0.666666667,0.624285,0.457809,0.666666667,0.6867135,0.041619,0,0.041619,0.041619,faucet
7/27/20 20:56:39,7/27/20 20:58:3,5.285613,1.4,3.775437857,5.701803,1.4,4.072716429,0.265561462,3,0.332952,0.332952,toilet
7/27/20 21:23:55,7/27/20 21:40:11,29.96568,16.26666667,1.842152459,30.964536,16.26666667,1.903557541,0.123312318,5,0.166476,0.124857,shower
7/27/20 21:40:35,7/27/20 21:41:35,1.872855,1,1.872855,2.205807,1,2.205807,0.132048808,4,0.166476,0.166476,toilet
7/27/20 23:03:23,7/27/20 23:04:35,2.746854,1.2,2.289045,3.412758,1.2,2.843965,0.155724039,1,0.166476,0.166476,toilet
7/27/20 23:05:3,7/27/20 23:05:19,0.208095,0.266666667,0.78035625,0.208095,0.266666667,0.78035625,0.055056762,0,0.083238,0.041619,faucet
7/27/20 23:05:43,7/27/20 23:05:55,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 23:06:11,7/27/20 23:06:27,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
7/27/20 23:07:59,7/27/20 23:09:11,2.91333,1.2,2.427775,3.495996,1.2,2.91333,0.165315874,2,0.208095,0.166476,toilet
7/28/20 3:44:59,7/28/20 4:44:35,38.28948,59.6,0.64244094,70.211253,59.6,1.178041158,0.047408026,1,0.541047,0.041619,irrigation
7/28/20 4:59:59,7/28/20 7:21:7,2966.18613,141.1333333,21.01690692,2996.900952,141.1333333,21.23453674,1.46638728,55,2.289045,1.498284,irrigation
7/28/20 7:55:19,7/28/20 7:56:7,0.499428,0.8,0.624285,0.873999,0.8,1.09249875,0.041619,0,0.041619,0.041619,faucet
7/28/20 7:58:15,7/28/20 7:59:15,1.956093,1,1.956093,2.205807,1,2.205807,0.138034607,3,0.166476,0.166476,toilet
7/28/20 8:04:3,7/28/20 8:04:31,0.291333,0.466666667,0.624285,0.332952,0.466666667,0.713468571,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:06:11,7/28/20 8:06:19,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:08:7,7/28/20 8:08:19,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:14:3,7/28/20 8:15:15,3.454377,1.2,2.8786475,4.078662,1.2,3.398885,0.19496378,1,0.208095,0.208095,toilet
7/28/20 8:25:51,7/28/20 8:26:23,0.332952,0.533333333,0.624285,0.457809,0.533333333,0.858391875,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:26:47,7/28/20 8:26:55,0.124857,0.133333333,0.9364275,0.124857,0.133333333,0.9364275,0.065805417,0,0.083238,0.041619,faucet
7/28/20 8:40:51,7/28/20 8:40:59,0.124857,0.133333333,0.9364275,0.124857,0.133333333,0.9364275,0.065805417,0,0.083238,0.041619,faucet
7/28/20 8:41:43,7/28/20 8:42:15,0.332952,0.533333333,0.624285,0.582666,0.533333333,1.09249875,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:49:47,7/28/20 8:50:3,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:50:39,7/28/20 8:50:51,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:52:43,7/28/20 8:55:15,1.581522,2.533333333,0.624285,2.621997,2.533333333,1.034998816,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:55:51,7/28/20 8:56:3,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 8:57:43,7/28/20 8:59:11,2.247426,1.466666667,1.532335909,2.705235,1.466666667,1.844478409,0.116370935,3,0.166476,0.041619,faucet
7/28/20 9:01:43,7/28/20 9:11:23,12.235986,9.666666667,1.265791655,16.564362,9.666666667,1.71355469,0.084801959,4,0.124857,0.083238,shower
7/28/20 9:12:15,7/28/20 9:12:35,0.208095,0.333333333,0.624285,0.332952,0.333333333,0.998856,0.041619,0,0.041619,0.041619,faucet
7/28/20 9:15:3,7/28/20 9:15:19,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/28/20 9:18:59,7/28/20 9:19:15,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
7/28/20 9:20:39,7/28/20 9:20:51,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 9:22:43,7/28/20 9:28:3,13.442937,5.4,2.489432778,14.400174,5.4,2.504847222,0.228518814,15,0.166476,0.166476,clothwasher
7/28/20 9:22:43,7/28/20 9:22:59,0.291333,0.333333333,0.873999,0.499428,0.333333333,1.498284,0.228518814,11,0.041619,0.041619,faucet
7/28/20 9:23:35,7/28/20 9:23:55,0.249714,0.4,0.624285,0.332952,0.4,0.83238,0.228518814,11,0.041619,0.041619,faucet
7/28/20 9:25:35,7/28/20 9:27:59,3.495996,2.466666667,1.417295676,3.912186,2.466666667,1.501658514,0.228518814,11,0.166476,0.166476,hose
7/28/20 9:25:47,7/28/20 9:26:7,0.249714,0.4,0.624285,0.457809,0.4,0.624285,0.228518814,11,0.041619,0.041619,faucet
7/28/20 9:35:11,7/28/20 9:35:47,1.165332,0.6,1.94222,1.415046,0.6,2.35841,0.135927085,1,0.166476,0.166476,toilet
7/28/20 9:35:59,7/28/20 9:36:39,0.665904,0.666666667,0.998856,0.790761,0.666666667,1.1861415,0.069641907,2,0.083238,0.083238,faucet
7/28/20 9:37:7,7/28/20 9:37:19,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 9:38:43,7/28/20 9:39:11,0.749142,0.466666667,1.605304286,0.957237,0.466666667,2.051222143,0.113434273,1,0.166476,0.124857,toilet
7/28/20 9:40:3,7/28/20 9:40:19,0.332952,0.266666667,1.24857,0.457809,0.266666667,1.71678375,0.088287231,0,0.124857,0.083238,faucet
7/28/20 10:33:31,7/28/20 10:33:43,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 10:33:55,7/28/20 10:34:11,0.166476,0.266666667,0.624285,0.291333,0.266666667,1.09249875,0.041619,0,0.041619,0.041619,faucet
7/28/20 11:28:7,7/28/20 11:37:15,11.528463,9.133333333,1.262240474,15.482268,9.133333333,1.695138832,0.08451924,2,0.124857,0.083238,shower
